,year,stream,inst_id,inst_name,city,state,score,rank,total_duration_UG,total_duration_PG,total_n_male_UG,total_n_male_PG,total_n_female_UG,total_n_female_PG,total_total_strength_UG,total_total_strength_PG,total_same_state_strength_UG,total_same_state_strength_PG,total_other_state_strength_UG,total_other_state_strength_PG,total_other_country_strength_UG,total_other_country_strength_PG,total_econ_backward_UG,total_econ_backward_PG,total_social_backward_UG,total_social_backward_PG,total_tuit_reimb_govt_UG,total_tuit_reimb_govt_PG,total_tuit_reimb_inst_UG,total_tuit_reimb_inst_PG,total_tuit_reimb_prvt_UG,total_tuit_reimb_prvt_PG,total_no_tuit_reimb_UG,total_no_tuit_reimb_PG,total_cap_exp_2020_21_lib,total_cap_exp_2020_21_equip,total_cap_exp_2020_21_asset,total_cap_exp_2020_21_workshop,total_cap_exp_2019_20_lib,total_cap_exp_2019_20_equip,total_cap_exp_2019_20_asset,total_cap_exp_2019_20_workshop,total_cap_exp_2018_19_lib,total_cap_exp_2018_19_equip,total_cap_exp_2018_19_asset,total_cap_exp_2018_19_workshop,total_op_exp_2020_21_maint,total_op_exp_2020_21_salary,total_op_exp_2020_21_seminar,total_op_exp_2019_20_maint,total_op_exp_2019_20_salary,total_op_exp_2019_20_seminar,total_op_exp_2018_19_maint,total_op_exp_2018_19_salary,total_op_exp_2018_19_seminar
228,2022.0,Medical,IR-D-U-0079,Post Graduate Institute of Medical Education and Research,Chandigarh,Chandigarh,79.0,2,0.0,5.0,0.0,596.0,0.0,393.0,0.0,989.0,0.0,22.0,0.0,905.0,0.0,62.0,0.0,173.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,24759476.0,1654600200.0,24129472.0,0.0,36763324.0,1762332700.0,19706882.0,0.0,285869250.0,3149623800.0,26542732.0,0.0,2571100000.0,11592147000.0,9864972.0,2222277000.0,11319360000.0,160110430.0,2051694000.0,10575380000.0,126037930.0
229,2022.0,Medical,IR-D-U-0106,Institute of Liver and Biliary Sciences,New Delhi,Delhi,58.79,13,0.0,3.0,0.0,42.0,0.0,8.0,0.0,50.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7688744.0,272102.0,28864204.0,0.0,10642442.0,0.0,58997644.0,0.0,11533768.0,0.0,156338750.0,0.0,300177.0,1091374200.0,494964.0,277435.0,1105139800.0,2507358.0,142743.0,1085405700.0,756518.0
230,2022.0,Medical,IR-D-U-0107,Jamia Hamdard,New Delhi,Delhi,52.51,33,5.0,3.0,255.0,28.0,257.0,36.0,512.0,64.0,214.0,12.0,298.0,52.0,0.0,0.0,11.0,5.0,83.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,21.0,91322.0,11507332.0,36755624.0,0.0,1112539.0,6372013.0,47683104.0,0.0,1796556.0,1058000.0,896704.0,0.0,197461400.0,605767500.0,2012103.0,266206980.0,706851300.0,1774220.0,296956300.0,597106600.0,573150.0
231,2022.0,Medical,IR-D-U-0168,Maharishi Markandeshwar,Ambala,Haryana,52.81,32,5.0,3.0,320.0,231.0,378.0,156.0,698.0,387.0,237.0,65.0,461.0,322.0,0.0,0.0,0.0,0.0,136.0,69.0,0.0,0.0,15.0,1.0,0.0,0.0,121.0,68.0,14311594.0,46756920.0,23329880.0,0.0,6846905.0,174317220.0,26933376.0,0.0,2822098.0,392216860.0,89127400.0,0.0,738378600.0,977060400.0,275785.0,572486340.0,919580300.0,3671001.0,534541200.0,846375230.0,1194322.0
232,2022.0,Medical,IR-D-U-0236,"National Institute of Mental Health & Neuro Sciences, Bangalore",Bangalore,Karnataka,71.56,4,0.0,5.0,0.0,89.0,0.0,180.0,0.0,269.0,0.0,67.0,0.0,202.0,0.0,0.0,0.0,10.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,39619000.0,626588000.0,106395000.0,0.0,44717000.0,318675000.0,127292000.0,0.0,46370000.0,569955000.0,212843000.0,0.0,1310997000.0,3682418000.0,109384.0,1307576000.0,3889067000.0,93245070.0,1134424000.0,3074811000.0,75328220.0
233,2022.0,Medical,IR-D-U-0266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",Thiruvananthapuram,Kerala,65.17,9,0.0,5.0,0.0,148.0,0.0,135.0,0.0,283.0,0.0,61.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,74.0,185169800.0,67644770.0,649176.0,0.0,16832598.0,204373300.0,26062382.0,0.0,164800000.0,150879260.0,17162694.0,0.0,1577500000.0,1343690900.0,150000.0,282200000.0,1112200000.0,22000.0,246900000.0,1344100000.0,81000.0
234,2022.0,Medical,IR-D-U-0295,Datta Meghe Institute of Medical Sciences,Wardha,Maharashtra,55.21,24,5.0,5.0,580.0,184.0,742.0,194.0,1322.0,378.0,347.0,101.0,943.0,264.0,32.0,13.0,7.0,0.0,362.0,82.0,0.0,0.0,141.0,56.0,0.0,0.0,228.0,26.0,49082710.0,248048420.0,35642548.0,0.0,46082236.0,161260460.0,29809308.0,0.0,31059240.0,134500770.0,28301284.0,0.0,1220606300.0,1569770400.0,71957760.0,1214068200.0,1368737900.0,67977750.0,901930940.0,997975400.0,54799732.0
235,2022.0,Medical,IR-D-U-0311,"Krishna Institute of Medical Sciences Deemed University, Karad",Karad,Maharashtra,49.76,42,5.0,5.0,493.0,144.0,498.0,116.0,991.0,260.0,547.0,99.0,443.0,161.0,1.0,0.0,0.0,0.0,245.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,34.0,71142060.0,26287124.0,94063740.0,0.0,61303410.0,24255248.0,24381620.0,0.0,50190412.0,69158580.0,16281369.0,0.0,626172700.0,1386350000.0,725065.0,517325120.0,1303695400.0,1769445.0,471537120.0,1352573700.0,3233667.0
236,2022.0,Medical,IR-D-U-0321,"Padmashree Dr. D. Y. Patil Vidyapeeth, Mumbai",Mumbai,Maharashtra,48.59,45,5.0,5.0,421.0,160.0,717.0,196.0,1138.0,356.0,233.0,154.0,892.0,200.0,13.0,2.0,0.0,0.0,257.0,70.0,0.0,0.0,30.0,3.0,0.0,0.0,227.0,67.0,57346270.0,224791820.0,43129916.0,0.0,78093864.0,761415230.0,27464900.0,0.0,11249833.0,49156212.0,60806756.0,0.0,1767298400.0,1037448700.0,5121578.0,1968027400.0,806207300.0,41324404.0,951879940.0,524450620.0,3383849.0
237,2022.0,Medical,IR-D-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,53.05,30,5.0,3.0,372.0,149.0,428.0,127.0,800.0,276.0,142.0,31.0,658.0,245.0,0.0,0.0,0.0,0.0,121.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,109.0,1.0,25587684.0,61281270.0,27010290.0,0.0,25210240.0,208312750.0,47406164.0,0.0,18946544.0,23926622.0,12559029.0,0.0,181974160.0,1190243500.0,44350850.0,632904450.0,1136588700.0,40932144.0,598590900.0,958001600.0,37702944.0
238,2022.0,Medical,IR-D-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,57.21,18,5.0,3.0,309.0,117.0,541.0,178.0,850.0,295.0,234.0,96.0,616.0,199.0,0.0,0.0,38.0,13.0,240.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,76.0,22858240.0,556611140.0,23692046.0,0.0,29663136.0,965049400.0,33283368.0,0.0,34838170.0,370415400.0,13295249.0,0.0,1236480000.0,1378458600.0,17442516.0,1200783500.0,1336239700.0,26214512.0,853587140.0,1054632260.0,19328764.0
239,2022.0,Medical,IR-D-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,Puducherry,Pondicherry,67.64,6,5.0,5.0,640.0,553.0,409.0,287.0,1049.0,840.0,281.0,183.0,738.0,646.0,30.0,11.0,21.0,23.0,128.0,121.0,48.0,0.0,0.0,0.0,60.0,0.0,41.0,144.0,72887336.0,624873540.0,33259510.0,0.0,78431800.0,190015950.0,29732668.0,0.0,78253330.0,252447660.0,42262852.0,0.0,190901440.0,5340000000.0,6853247.0,221426980.0,5193683000.0,67236700.0,2132822400.0,4901964300.0,42812536.0
240,2022.0,Medical,IR-D-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,66.49,8,5.0,5.0,182.0,182.0,317.0,217.0,499.0,399.0,29.0,52.0,462.0,347.0,8.0,0.0,0.0,0.0,154.0,84.0,0.0,0.0,44.0,18.0,0.0,0.0,110.0,66.0,20718076.0,101830860.0,333497860.0,0.0,81783950.0,794758660.0,91527736.0,0.0,68775704.0,896546560.0,60520908.0,0.0,1395638900.0,2047928700.0,4008938.0,2030808200.0,2061429000.0,153243000.0,1868138800.0,2191503600.0,112655010.0
241,2022.0,Medical,IR-D-U-0451,Chettinad Academy of Research and Education,"Kelambakkam, Chengalpattu District",Tamil Nadu,50.35,39,5.0,5.0,394.0,139.0,556.0,247.0,950.0,386.0,572.0,166.0,238.0,180.0,140.0,40.0,9.0,25.0,53.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,53.0,0.0,25932556.0,108105400.0,89575210.0,0.0,14601145.0,36981740.0,103971670.0,0.0,17849152.0,27206212.0,79027230.0,0.0,1157701800.0,951271600.0,12462891.0,1108958500.0,813797500.0,8752077.0,837283400.0,714040800.0,4985250.0
242,2022.0,Medical,IR-D-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,57.05,20,5.0,3.0,344.0,120.0,405.0,129.0,749.0,249.0,308.0,108.0,421.0,128.0,20.0,13.0,0.0,0.0,387.0,123.0,0.0,0.0,0.0,0.0,2.0,0.0,385.0,123.0,14789167.0,117531610.0,116377680.0,0.0,12510172.0,106846920.0,105797896.0,0.0,30584144.0,120293380.0,30274892.0,0.0,1155232300.0,1134129500.0,57121964.0,1133866800.0,1031026900.0,51929056.0,681758900.0,655009400.0,31799888.0
243,2022.0,Medical,IR-D-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,56.19,22,5.0,5.0,481.0,256.0,269.0,263.0,750.0,519.0,424.0,288.0,326.0,231.0,0.0,0.0,207.0,5.0,194.0,144.0,61.0,0.0,39.0,0.0,11.0,0.0,290.0,149.0,9079352.0,67265620.0,3984603.0,0.0,11022871.0,64821556.0,851988.0,0.0,6554344.0,77014800.0,19170200.0,0.0,110946620.0,1955543700.0,105514.0,53765876.0,1082369400.0,432928.0,15087000.0,833655400.0,82000.0
244,2022.0,Medical,IR-D-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,68.12,5,5.0,3.0,331.0,314.0,132.0,186.0,463.0,500.0,136.0,186.0,315.0,309.0,12.0,5.0,17.0,3.0,210.0,224.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,3589248.0,686062900.0,377363800.0,0.0,3973848.0,504530100.0,334708160.0,0.0,3720646.0,154045970.0,302617600.0,0.0,2449805000.0,2320016400.0,4000000.0,2118680700.0,2084325600.0,1319000.0,1980916500.0,1621483400.0,0.0
245,2022.0,Medical,IR-D-U-0523,King George`s Medical University,Lucknow,Uttar Pradesh,61.68,11,5.0,3.0,833.0,232.0,407.0,378.0,1240.0,610.0,1078.0,232.0,162.0,378.0,0.0,0.0,0.0,0.0,698.0,394.0,462.0,0.0,0.0,0.0,0.0,0.0,236.0,394.0,33352698.0,549999400.0,445263500.0,0.0,32403352.0,405700000.0,0.0,0.0,38203000.0,350000000.0,0.0,0.0,1600398000.0,5479892000.0,29808000.0,1609742000.0,5981469000.0,29830858.0,1371797000.0,4383544000.0,36456000.0
246,2022.0,Medical,IR-D-U-0688,All India Institute of Medical Sciences Bhubaneswar,Khordha,Odisha,54.71,26,5.0,3.0,361.0,138.0,164.0,111.0,525.0,249.0,87.0,63.0,438.0,186.0,0.0,0.0,12.0,11.0,272.0,98.0,65.0,0.0,0.0,0.0,37.0,0.0,182.0,109.0,26984522.0,961668700.0,87579980.0,0.0,64719720.0,445290100.0,98080450.0,0.0,39368310.0,399758080.0,82924160.0,0.0,388016540.0,1972435200.0,0.0,321655420.0,1731441500.0,1398171.0,169879000.0,1332345900.0,1899274.0
247,2022.0,Medical,IR-D-U-0689,All India Institute of Medical Sciences Jodhpur,Jodhpur,Rajasthan,57.47,16,5.0,5.0,403.0,243.0,119.0,227.0,522.0,470.0,288.0,79.0,234.0,391.0,0.0,0.0,11.0,27.0,270.0,220.0,54.0,0.0,0.0,0.0,7.0,0.0,220.0,247.0,38934750.0,992048260.0,163793400.0,0.0,18655940.0,553056100.0,62149764.0,0.0,40122350.0,789419650.0,123729160.0,0.0,1850059000.0,2699957500.0,0.0,1761413400.0,1995620200.0,0.0,1293929600.0,1427872000.0,0.0
248,2022.0,Medical,IR-D-U-0690,"All India Institute of Medical Sciences, Raipur",Raipur,Chhattisgarh,47.44,49,5.0,3.0,360.0,165.0,165.0,117.0,525.0,282.0,26.0,19.0,499.0,263.0,0.0,0.0,13.0,16.0,290.0,142.0,55.0,0.0,0.0,158.0,0.0,0.0,248.0,0.0,5867091.0,686668500.0,93823550.0,0.0,67169.0,655062600.0,518278270.0,0.0,2031077.0,656737860.0,44458504.0,0.0,1148584700.0,1931135700.0,686230.0,871119100.0,1751918000.0,938702.0,604627840.0,1410550700.0,572365.0
249,2022.0,Medical,IR-D-U-0691,"All India Institute of Medical Sciences, Rishikesh",Rishikesh,Uttarakhand,47.98,48,5.0,5.0,384.0,264.0,141.0,262.0,525.0,526.0,15.0,46.0,510.0,396.0,0.0,84.0,12.0,28.0,290.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,220.0,2247781.0,1055301570.0,218133120.0,0.0,1244995.0,1098711700.0,213086030.0,0.0,0.0,1208177500.0,278490100.0,0.0,2250691600.0,2487999000.0,371256.0,1977289200.0,2511471900.0,984024.0,1003772860.0,1942534500.0,205683.0
250,2022.0,Dental,IR-N-C-14022,"MGM Dental College, Navi Mumbai",Navi Mumbai,Maharashtra,49.97,35,5.0,3.0,138.0,17.0,368.0,30.0,506.0,47.0,505.0,46.0,0.0,1.0,1.0,0.0,91.0,1.0,192.0,19.0,71.0,5.0,0.0,0.0,0.0,0.0,212.0,15.0,5963903.0,1584443.0,313419.0,0.0,5052065.0,1051093.0,184594.0,0.0,5038568.0,979877.0,249546.0,0.0,0.0,102555170.0,153299.0,0.0,90795500.0,687587.0,0.0,92683620.0,610298.0
251,2022.0,Dental,IR-N-C-14028,"MGVs Karmaveer Bhausaheb Hire Dental College, Nashik",Nashik,Maharashtra,49.87,37,5.0,3.0,121.0,12.0,398.0,51.0,519.0,63.0,519.0,63.0,0.0,0.0,0.0,0.0,265.0,0.0,139.0,21.0,45.0,3.0,0.0,0.0,0.0,0.0,359.0,18.0,1970949.0,2401060.0,626593.0,0.0,2078544.0,6375700.0,1185415.0,0.0,1803985.0,4972125.0,1389586.0,0.0,0.0,93252184.0,346511.0,0.0,93498300.0,265051.0,0.0,95041980.0,304547.0
252,2022.0,Dental,IR-N-C-14033,"Govt. Dental College, Nagpur",Nagpur,Maharashtra,64.2,9,5.0,3.0,61.0,18.0,191.0,36.0,252.0,54.0,241.0,44.0,8.0,10.0,3.0,0.0,44.0,0.0,146.0,28.0,146.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,1200000.0,25500000.0,3000000.0,0.0,800000.0,13900000.0,6300000.0,0.0,500000.0,12090099.0,5009901.0,0.0,0.0,145575000.0,10500.0,0.0,155694000.0,0.0,0.0,121683000.0,0.0
253,2022.0,Dental,IR-N-C-16436,Guru nanak Institute of Dental Sciences & Research,Kolkata,West Bengal,48.8,40,5.0,3.0,186.0,46.0,252.0,52.0,438.0,98.0,424.0,98.0,14.0,0.0,0.0,0.0,0.0,0.0,69.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,22.0,5176220.0,13162687.0,4958129.0,0.0,6910486.0,8636589.0,4176665.0,0.0,4190074.0,4151059.0,3803644.0,0.0,0.0,88287560.0,0.0,0.0,84697600.0,2038323.0,0.0,57393024.0,774380.0
254,2022.0,Dental,IR-N-C-19320,A.B.Shetty Memorial Institute of Dental Sciences,Mangaluru,Karnataka,68.38,6,5.0,3.0,169.0,49.0,343.0,97.0,512.0,146.0,98.0,16.0,409.0,130.0,5.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,4.0,6413542.0,9283062.0,2856706.0,0.0,6413542.0,21415484.0,2527097.0,0.0,6125684.0,12884262.0,11631590.0,0.0,0.0,291741200.0,1261060.0,0.0,287487650.0,3463612.0,0.0,290181300.0,2989511.0
255,2022.0,Dental,IR-N-C-28507,Maulana Azad Institute of Dental Sciences,Delhi,Delhi,70.48,4,5.0,3.0,89.0,14.0,116.0,44.0,205.0,58.0,154.0,31.0,51.0,27.0,0.0,0.0,10.0,1.0,91.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,24.0,17000000.0,59400000.0,37608140.0,0.0,8087457.0,159916750.0,75981740.0,0.0,3060364.0,9596080.0,11412474.0,0.0,0.0,351734800.0,551060.0,0.0,329733630.0,11986831.0,0.0,320796700.0,1756630.0
256,2022.0,Dental,IR-N-C-29701,"Govt. Dental College, Indore",Indore,Madhya Pradesh,48.85,39,5.0,3.0,61.0,22.0,175.0,36.0,236.0,58.0,226.0,47.0,9.0,11.0,1.0,0.0,8.0,4.0,118.0,25.0,81.0,0.0,0.0,0.0,3.0,0.0,42.0,29.0,4400000.0,15000000.0,5000000.0,0.0,4500000.0,26000000.0,2500000.0,0.0,3500000.0,8304104.0,4500000.0,0.0,0.0,10000000.0,1500000.0,0.0,95400000.0,1000000.0,0.0,85649230.0,1000000.0
257,2022.0,Dental,IR-N-C-30570,"Vishnu Dental College, Bheemavaram",Bhimavaram,Andhra Pradesh,53.73,24,5.0,3.0,99.0,31.0,397.0,80.0,496.0,111.0,466.0,95.0,30.0,16.0,0.0,0.0,31.0,0.0,148.0,39.0,75.0,0.0,18.0,0.0,35.0,1.0,51.0,38.0,295546.0,3301494.0,1212972.0,0.0,2388607.0,12957625.0,5305637.0,0.0,4920753.0,3670793.0,2324707.0,0.0,0.0,106887370.0,2289524.0,0.0,110778790.0,2535450.0,0.0,106314160.0,2219650.0
258,2022.0,Dental,IR-N-C-30756,Postgraduate Institute of Dental Sciences,Rohtak,Haryana,58.1,15,5.0,3.0,105.0,30.0,274.0,69.0,379.0,99.0,351.0,57.0,28.0,42.0,0.0,0.0,20.0,2.0,163.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,162.0,36.0,4116493.0,2029506.0,5475035.0,0.0,4365988.0,9304431.0,26014496.0,0.0,233983980.0,4150457.0,260441.0,0.0,0.0,278652130.0,1517165.0,0.0,274568300.0,395972.0,0.0,233983980.0,317680.0
259,2022.0,Dental,IR-N-C-35008,JSS Dental College and Hospital,Mysuru,Karnataka,59.45,12,5.0,3.0,129.0,12.0,302.0,52.0,431.0,64.0,138.0,14.0,292.0,49.0,1.0,1.0,30.0,12.0,182.0,12.0,33.0,1.0,10.0,10.0,10.0,10.0,159.0,3.0,1731806.0,21109236.0,13777136.0,0.0,10648501.0,21109236.0,1698681.0,0.0,8812058.0,3838169.0,1187000.0,0.0,0.0,480661800.0,13406000.0,0.0,405184060.0,8362592.0,0.0,362628000.0,7413582.0
260,2022.0,Dental,IR-N-C-40140,Raja Rajeswari Dental College & Hospital,Bengaluru,Karnataka,50.07,34,5.0,3.0,98.0,29.0,340.0,88.0,438.0,117.0,261.0,57.0,177.0,60.0,0.0,0.0,173.0,17.0,265.0,26.0,31.0,5.0,36.0,2.0,5.0,0.0,366.0,36.0,2744263.0,8186322.0,11550865.0,0.0,2942520.0,7692200.0,9453846.0,0.0,1825167.0,6428824.0,1331961.0,0.0,0.0,81934536.0,638594.0,0.0,82571850.0,246934.0,0.0,81354830.0,34650.0
261,2022.0,Dental,IR-N-C-40178,"Government Dental College, Bangalore",Bangalore,Karnataka,57.55,18,5.0,3.0,112.0,18.0,182.0,59.0,294.0,77.0,284.0,41.0,10.0,36.0,0.0,0.0,0.0,0.0,167.0,0.0,104.0,0.0,0.0,0.0,5.0,0.0,58.0,0.0,2346528.0,10030.0,1401144.0,0.0,4365521.0,99710.0,1286809.0,0.0,2199062.0,0.0,3215988.0,0.0,0.0,221220000.0,30000.0,0.0,189143000.0,32000.0,0.0,179200000.0,27000.0
262,2022.0,Dental,IR-N-C-40342,K L E Society's Institute of Dental Sciences,Bengaluru,Karnataka,52.72,28,5.0,3.0,64.0,14.0,182.0,57.0,246.0,71.0,135.0,30.0,111.0,41.0,0.0,0.0,0.0,0.0,92.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,77.0,15.0,1626213.0,7436955.0,0.0,0.0,1912096.0,9247850.0,0.0,0.0,2180422.0,7809599.0,0.0,0.0,0.0,49367460.0,120000.0,0.0,48296484.0,130000.0,0.0,46775320.0,219570.0
263,2022.0,Dental,IR-N-C-45413,"Ragas Dental College & Hospital, Chennai",Chennai,Tamil Nadu,50.88,32,5.0,3.0,95.0,37.0,298.0,112.0,393.0,149.0,386.0,143.0,7.0,6.0,0.0,0.0,0.0,0.0,354.0,120.0,34.0,5.0,0.0,0.0,0.0,0.0,320.0,115.0,95500.0,575789.0,0.0,0.0,2760000.0,15512312.0,1812500.0,0.0,1552056.0,0.0,104000.0,0.0,0.0,72702130.0,1200000.0,0.0,76617490.0,2222890.0,0.0,83822240.0,1880385.0
264,2022.0,Dental,IR-N-C-45605,Chettinad Dental College and Research Institute,Kelambakkam,Tamil Nadu,52.74,27,5.0,3.0,118.0,15.0,372.0,48.0,490.0,63.0,369.0,51.0,108.0,12.0,13.0,0.0,41.0,4.0,76.0,9.0,41.0,4.0,56.0,0.0,0.0,0.0,20.0,9.0,10997336.0,9141558.0,2131775.0,0.0,6992386.0,1828038.0,4226459.0,0.0,5260721.0,1350889.0,530648.0,0.0,0.0,108639350.0,11935949.0,0.0,105261630.0,11295243.0,0.0,92265960.0,8546921.0
265,2022.0,Dental,IR-N-C-48122,Government Dental College,Thiruvananthapuram,Kerala,51.71,30,5.0,3.0,50.0,17.0,200.0,60.0,250.0,77.0,250.0,62.0,0.0,15.0,0.0,0.0,1.0,0.0,135.0,35.0,25.0,14.0,0.0,0.0,0.0,0.0,111.0,21.0,1000000.0,6544274.0,8272356.0,0.0,500000.0,3768318.0,11354848.0,0.0,485000.0,5333528.0,10865592.0,0.0,0.0,164507000.0,646500.0,0.0,146655000.0,781450.0,0.0,159010000.0,55000.0
266,2022.0,Dental,IR-N-C-5910,"Government Dental College, Ahmedabad",Ahmedabad,Gujarat,49.93,36,5.0,3.0,176.0,38.0,349.0,61.0,525.0,99.0,502.0,73.0,23.0,26.0,0.0,0.0,54.0,4.0,266.0,43.0,82.0,0.0,90.0,47.0,0.0,0.0,148.0,0.0,88000.0,5496000.0,4350000.0,0.0,88500.0,4491000.0,126800000.0,0.0,115828.0,7451000.0,367033000.0,0.0,0.0,138535000.0,450000.0,0.0,134325000.0,450000.0,0.0,163961000.0,450000.0
267,2022.0,Dental,IR-N-C-5911,Karnavati University,Gandhinagar,Gujarat,51.7,31,5.0,3.0,84.0,15.0,394.0,46.0,478.0,61.0,469.0,60.0,3.0,1.0,6.0,0.0,0.0,0.0,134.0,24.0,32.0,3.0,0.0,0.0,0.0,0.0,102.0,21.0,2770589.0,38013590.0,115179900.0,0.0,2573800.0,53629140.0,108161704.0,0.0,2285159.0,52961364.0,105113460.0,0.0,0.0,134618340.0,9019420.0,0.0,76873340.0,10698188.0,0.0,70962160.0,8033477.0
268,2022.0,Dental,IR-N-C-7240,"Manipal College of Dental Sciences, Mangalore",Mangalore,Karnataka,67.48,7,5.0,3.0,130.0,16.0,330.0,60.0,460.0,76.0,73.0,8.0,387.0,68.0,0.0,0.0,1.0,0.0,79.0,10.0,2.0,0.0,2.0,1.0,1.0,0.0,75.0,9.0,9793891.0,1032713.0,2038856.0,0.0,4916557.0,8420000.0,2626000.0,0.0,5434000.0,4871000.0,3238000.0,0.0,0.0,320812770.0,1842938.0,0.0,341854000.0,1115054.0,0.0,327672000.0,3178527.0
269,2022.0,Dental,IR-N-C-7254,"Manipal College of Dental Sciences, Manipal",Udupi,Karnataka,77.28,2,5.0,3.0,126.0,33.0,363.0,62.0,489.0,95.0,40.0,18.0,444.0,77.0,5.0,0.0,10.0,0.0,29.0,14.0,7.0,1.0,1.0,1.0,0.0,0.0,31.0,12.0,7818502.0,11107625.0,352091.0,0.0,6839073.0,8166316.0,3091062.0,0.0,5886179.0,4194773.0,4274716.0,0.0,0.0,206836510.0,1003404.0,0.0,215598540.0,544844.0,0.0,208602030.0,1557819.0
270,2022.0,Dental,IR-N-C-8528,Yenepoya Dental College,Mangaluru,Karnataka,53.9,23,5.0,3.0,113.0,53.0,366.0,100.0,479.0,153.0,108.0,25.0,371.0,128.0,0.0,0.0,180.0,39.0,247.0,99.0,0.0,0.0,27.0,0.0,0.0,0.0,400.0,138.0,969448.0,89975.0,6869499.0,0.0,2278720.0,81000.0,9855571.0,0.0,7266220.0,4552292.0,9384525.0,0.0,0.0,194834020.0,392836.0,0.0,204364400.0,1842817.0,0.0,193360910.0,2095554.0
271,2022.0,Dental,IR-N-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,76.67,3,5.0,3.0,163.0,39.0,342.0,99.0,505.0,138.0,387.0,94.0,117.0,42.0,1.0,2.0,0.0,0.0,146.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,144.0,38.0,6683382.0,7785351.0,15257268.0,0.0,5694664.0,15257268.0,389529.0,0.0,7317751.0,15257268.0,1405887.0,0.0,0.0,356281440.0,289992.0,0.0,370470430.0,3258140.0,0.0,367050050.0,4146540.0
272,2022.0,Dental,IR-N-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,82.3,1,5.0,3.0,153.0,47.0,349.0,92.0,502.0,139.0,286.0,20.0,190.0,118.0,26.0,1.0,41.0,31.0,370.0,66.0,4.0,1.0,20.0,9.0,45.0,15.0,342.0,72.0,10835160.0,86096560.0,52222280.0,0.0,9850145.0,78269600.0,47474800.0,0.0,10075493.0,58124276.0,43158910.0,0.0,0.0,198066000.0,12442974.0,0.0,184488000.0,11311794.0,0.0,174180000.0,10283449.0
273,2022.0,Dental,IR-N-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,59.38,13,5.0,3.0,103.0,21.0,333.0,73.0,436.0,94.0,365.0,79.0,61.0,15.0,10.0,0.0,43.0,11.0,99.0,52.0,51.0,6.0,51.0,54.0,9.0,1.0,31.0,2.0,31443268.0,8585244.0,0.0,0.0,44097390.0,18109764.0,469121.0,0.0,44097390.0,9909026.0,2504022.0,0.0,0.0,297825630.0,2179236.0,0.0,295893860.0,4596102.0,0.0,256752450.0,3851736.0
274,2022.0,Dental,IR-N-N-153,Nair Hospital Dental College,Mumbai,Maharashtra,57.72,17,5.0,3.0,80.0,16.0,214.0,54.0,294.0,70.0,290.0,51.0,4.0,19.0,0.0,0.0,0.0,1.0,139.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,28.0,4368136.0,8500000.0,18387000.0,0.0,4112795.0,8671893.0,26500000.0,0.0,4183437.0,2982535.0,22000000.0,0.0,0.0,379899000.0,500000.0,0.0,298832000.0,500000.0,0.0,295406000.0,500000.0
